index,filename,function_name,smell,name_smell,message
32,F:\projects\RTIInternationalgobbli\gobbli\model\transformer\src\run_model.py,train,2,gradients_not_cleared_before_backward_propagation,Please consider to use zero_grad() before backward().
33,F:\projects\RTIInternationalgobbli\gobbli\model\transformer\src\run_model.py,predict,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
34,F:\projects\RTIInternationalgobbli\gobbli\test\inspect\test_evaluate.py,test_classification_evaluation_multiclass,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
35,F:\projects\RTIInternationalgobbli\gobbli\test\inspect\test_evaluate.py,test_classification_evaluation_multilabel,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\rusty1spytorch_geometric\benchmark\utils\utils.py,save_benchmark_data,6,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
1,F:\projects\rusty1spytorch_geometric\benchmark\utils\utils.py,write_to_csv,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
2,F:\projects\rusty1spytorch_geometric\examples\hetero\load_csv.py,load_node_csv,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
3,F:\projects\rusty1spytorch_geometric\examples\hetero\load_csv.py,load_edge_csv,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
4,F:\projects\rusty1spytorch_geometric\torch_geometric\contrib\explain\pgm_explainer.py,_explain_graph,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
5,F:\projects\rusty1spytorch_geometric\torch_geometric\contrib\explain\pgm_explainer.py,_explain_node,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
6,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\aminer.py,download,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
7,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\aminer.py,process,6,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
8,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\aminer.py,process,2,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
9,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\attributed_graph_dataset.py,process,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
10,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\attributed_graph_dataset.py,process,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
11,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\elliptic.py,process,3,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
12,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\elliptic.py,process,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
13,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\email_eu_core.py,process,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
14,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\email_eu_core.py,process,2,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
15,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\entities.py,process,3,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
16,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\jodie.py,process,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
17,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\movie_lens.py,process,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
18,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\ogb_mag.py,process,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
19,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\particle.py,get,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
20,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\particle.py,get,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
21,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\polblogs.py,process,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
22,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\polblogs.py,process,2,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
23,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\snap_dataset.py,read_ego,2,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
24,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\snap_dataset.py,read_soc,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
25,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\snap_dataset.py,read_wiki,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
26,F:\projects\rusty1spytorch_geometric\torch_geometric\datasets\taobao.py,process,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
27,F:\projects\rusty1spytorch_geometric\torch_geometric\explain\explanation.py,visualize_feature_importance,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
28,F:\projects\rusty1spytorch_geometric\torch_geometric\graphgym\utils\agg_runs.py,name_to_dict,2,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
29,F:\projects\rusty1spytorch_geometric\torch_geometric\graphgym\utils\agg_runs.py,agg_batch,3,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
30,F:\projects\rusty1spytorch_geometric\torch_geometric\profile\benchmark.py,benchmark,2,gradients_not_cleared_before_backward_propagation,Please consider to use zero_grad() before backward().
0,F:\projects\rwightmanpytorch-image-models\inference.py,main,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
1,F:\projects\rwightmanpytorch-image-models\results\generate_csv_results.py,diff,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
2,F:\projects\rwightmanpytorch-image-models\timm\data\tf_preprocessing.py,_decode_and_random_crop,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
0,F:\projects\rwth-i6returnn\returnn\tf\layers\segmental_model.py,__init__,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
0,F:\projects\scikit-learn-contribimbalanced-learn\examples\applications\porto_seguro_keras_under_sampling.py,make_model,17,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
1,F:\projects\scikit-learn-contribimbalanced-learn\imblearn\utils\_validation.py,_transfrom_one,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\SeldonIOalibi\alibi\datasets\default.py,fetch_adult,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
1,F:\projects\SeldonIOalibi\alibi\explainers\ale.py,ale_num,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
2,F:\projects\SeldonIOalibi\alibi\explainers\backends\cfrl_tabular.py,apply_category_mapping,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
3,F:\projects\SeldonIOalibi\alibi\models\pytorch\model.py,train_step,1,pytorch_call_method_misused,is recommended to use self.net()
4,F:\projects\SeldonIOalibi\alibi\models\pytorch\model.py,test_step,1,pytorch_call_method_misused,is recommended to use self.net()
5,F:\projects\SeldonIOalibi\alibi\utils\data.py,gen_category_map,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\SeldonIOalibi-detect\alibi_detect\datasets.py,fetch_kdd,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
1,F:\projects\SeldonIOalibi-detect\alibi_detect\datasets.py,fetch_kdd,2,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
2,F:\projects\SeldonIOalibi-detect\alibi_detect\datasets.py,fetch_nab,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
3,F:\projects\SeldonIOalibi-detect\alibi_detect\od\prophet.py,predict,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
4,F:\projects\SeldonIOalibi-detect\alibi_detect\utils\data.py,create_outlier_batch,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
5,F:\projects\SeldonIOalibi-detect\alibi_detect\utils\data.py,create_outlier_batch,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
6,F:\projects\SeldonIOalibi-detect\alibi_detect\utils\visualize.py,plot_instance_score,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\SeldonIOseldon-core\examples\kubeflow\pipeline\pipeline_steps\data_downloader\pipeline_step.py,run_pipeline,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
1,F:\projects\SeldonIOseldon-core\examples\ray\batch-split-proxy\training\train.py,prepare_data,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
2,F:\projects\SeldonIOseldon-core\python\seldon_core\serving_test_gen.py,create_seldon_api_testing_file,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
3,F:\projects\SeldonIOseldon-core\servers\mlflowserver\mlflowserver\MLFlowServer.py,predict,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\serengildeepface\deepface\DeepFace.py,find,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
1,F:\projects\serengildeepface\deepface\commons\realtime.py,analysis,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
2,F:\projects\serengildeepface\deepface\commons\realtime.py,analysis,1,unnecessary_iteration,"Iterating through pandas objects is generally slow. In many cases, iterating manually over the rows is not needed and can be avoided Pandas’ built-in methods (e.g., join, groupby) are vectorized. It is therefore recommended to use Pandas built-in methods as an alternative to loops."
3,F:\projects\serengildeepface\deepface\detectors\SsdWrapper.py,detect_face,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\shibing624pycorrector\pycorrector\deepcontext\model.py,run_inference,1,pytorch_call_method_misused,is recommended to use self.net()
1,F:\projects\shibing624pycorrector\pycorrector\macbert\base_model.py,training_step,1,pytorch_call_method_misused,is recommended to use self.net()
2,F:\projects\shibing624pycorrector\pycorrector\macbert\base_model.py,validation_step,1,pytorch_call_method_misused,is recommended to use self.net()
3,F:\projects\shibing624pycorrector\pycorrector\macbert\base_model.py,predict,1,pytorch_call_method_misused,is recommended to use self.net()
4,F:\projects\shibing624pycorrector\pycorrector\seq2seq\seq2seq_model.py,train,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
5,F:\projects\shibing624pycorrector\pycorrector\seq2seq\seq2seq_model.py,train,4,gradients_not_cleared_before_backward_propagation,Please consider to use zero_grad() before backward().
6,F:\projects\shibing624pycorrector\pycorrector\seq2seq\train.py,train,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\slundbergshap\shap\datasets.py,boston,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
1,F:\projects\slundbergshap\shap\datasets.py,california,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
2,F:\projects\slundbergshap\shap\datasets.py,linnerud,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
3,F:\projects\slundbergshap\shap\datasets.py,communitiesandcrime,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
4,F:\projects\slundbergshap\shap\datasets.py,diabetes,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
5,F:\projects\slundbergshap\shap\datasets.py,iris,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
6,F:\projects\slundbergshap\shap\datasets.py,nhanesi,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
7,F:\projects\slundbergshap\shap\datasets.py,corrgroups60,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
8,F:\projects\slundbergshap\shap\datasets.py,independentlinear60,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
9,F:\projects\slundbergshap\shap\_explanation.py,__getitem__,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
10,F:\projects\slundbergshap\shap\_explanation.py,_apply_binary_operator,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
11,F:\projects\slundbergshap\shap\_explanation.py,_numpy_func,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
12,F:\projects\slundbergshap\shap\_explanation.py,percentile,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
13,F:\projects\slundbergshap\shap\benchmark\framework.py,update,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
14,F:\projects\slundbergshap\shap\benchmark\_sequential.py,__call__,2,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
15,F:\projects\slundbergshap\shap\benchmark\_sequential.py,score,2,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
16,F:\projects\slundbergshap\shap\explainers\_kernel.py,run,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
17,F:\projects\slundbergshap\shap\maskers\_tabular.py,__call__,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
18,F:\projects\slundbergshap\shap\maskers\_tabular.py,save,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
19,F:\projects\slundbergshap\shap\plots\_partial_dependence.py,partial_dependence,3,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
20,F:\projects\slundbergshap\shap\utils\_general.py,__getitem__,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
21,F:\projects\slundbergshap\shap\utils\_general.py,__getattr__,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
22,F:\projects\slundbergshap\shap\utils\_legacy.py,convert_to_df,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
23,F:\projects\slundbergshap\shap\utils\_legacy.py,convert_to_df,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
24,F:\projects\slundbergshap\tests\actions\_action.py,test_create_and_run,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
25,F:\projects\slundbergshap\tests\explainers\test_deep.py,test_tf_eager,2,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
26,F:\projects\slundbergshap\tests\explainers\test_deep.py,test_tf_eager,4,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
27,F:\projects\slundbergshap\tests\explainers\test_deep.py,test_tf_keras_mnist_cnn,9,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
28,F:\projects\slundbergshap\tests\explainers\test_deep.py,test_tf_keras_imdb_lstm,3,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
29,F:\projects\slundbergshap\tests\explainers\test_kernel.py,test_kernel_shap_with_dataframe,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
30,F:\projects\slundbergshap\tests\plots\test_dependence_string_features.py,_create_sample_dataset,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\snipscotract\linalg\cost_model\train\train.py,predict_proba,1,pytorch_call_method_misused,is recommended to use self.net()
1,F:\projects\snipscotract\linalg\cost_model\train\train.py,fit,1,pytorch_call_method_misused,is recommended to use self.net()
0,F:\projects\snorkel-teamsnorkel\snorkel\classification\multitask_classifier.py,add_task,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
1,F:\projects\snorkel-teamsnorkel\snorkel\classification\multitask_classifier.py,calculate_loss,1,pytorch_call_method_misused,is recommended to use self.net()
2,F:\projects\snorkel-teamsnorkel\snorkel\classification\multitask_classifier.py,_calculate_probs,1,pytorch_call_method_misused,is recommended to use self.net()
3,F:\projects\snorkel-teamsnorkel\snorkel\classification\utils.py,metrics_dict_to_dataframe,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\sql-machine-learningelasticdl\elasticdl\python\data\recordio_gen\census_recordio_gen.py,load_raw_data,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
1,F:\projects\sql-machine-learningelasticdl\elasticdl\python\data\recordio_gen\heart_recordio_gen.py,load_raw_data,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\stanfordnlpstanza\stanza\models\common\char_model.py,get_representation,1,pytorch_call_method_misused,is recommended to use self.net()
1,F:\projects\stanfordnlpstanza\stanza\models\common\char_model.py,build_char_representation,1,pytorch_call_method_misused,is recommended to use self.net()
2,F:\projects\stanfordnlpstanza\stanza\models\constituency\lstm_model.py,predict,1,pytorch_call_method_misused,is recommended to use self.net()
3,F:\projects\stanfordnlpstanza\stanza\models\constituency\lstm_model.py,weighted_choice,1,pytorch_call_method_misused,is recommended to use self.net()
4,F:\projects\stanfordnlpstanza\stanza\models\constituency\lstm_model.py,predict_gold,1,pytorch_call_method_misused,is recommended to use self.net()
0,F:\projects\StanfordVLMinkowskiEngine\tests\python\network_speed.py,train,1,gradients_not_cleared_before_backward_propagation,Please consider to use zero_grad() before backward().
0,F:\projects\stellargraphstellargraph\demos\community_detection\utils.py,load_features,1,merge_api_parameter_not_explicitly_set,merge not explicit
1,F:\projects\stellargraphstellargraph\demos\community_detection\utils.py,load_network,3,merge_api_parameter_not_explicitly_set,merge not explicit
2,F:\projects\stellargraphstellargraph\demos\community_detection\utils.py,dbscan_hyperparameters,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
3,F:\projects\stellargraphstellargraph\demos\community_detection\utils.py,cluster_external_internal_edges,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
4,F:\projects\stellargraphstellargraph\stellargraph\core\convert.py,_features_from_node_data,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
5,F:\projects\stellargraphstellargraph\stellargraph\core\convert.py,from_networkx,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
6,F:\projects\stellargraphstellargraph\stellargraph\core\convert.py,single,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
7,F:\projects\stellargraphstellargraph\stellargraph\core\graph.py,__init__,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
8,F:\projects\stellargraphstellargraph\stellargraph\core\graph.py,_edge_metrics_by_type_triple,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
9,F:\projects\stellargraphstellargraph\stellargraph\core\graph.py,info,2,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
10,F:\projects\stellargraphstellargraph\stellargraph\core\graph.py,subgraph,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
11,F:\projects\stellargraphstellargraph\stellargraph\data\edge_splitter.py,_train_test_split_homogeneous,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
12,F:\projects\stellargraphstellargraph\stellargraph\data\edge_splitter.py,_train_test_split_heterogeneous,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
13,F:\projects\stellargraphstellargraph\stellargraph\datasets\datasets.py,_load_tsv_knowledge_graph,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
14,F:\projects\stellargraphstellargraph\stellargraph\datasets\datasets.py,load,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
15,F:\projects\stellargraphstellargraph\stellargraph\datasets\datasets.py,load,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
16,F:\projects\stellargraphstellargraph\stellargraph\datasets\datasets.py,load,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
17,F:\projects\stellargraphstellargraph\stellargraph\datasets\datasets.py,load,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
18,F:\projects\stellargraphstellargraph\stellargraph\datasets\datasets.py,load,4,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
19,F:\projects\stellargraphstellargraph\stellargraph\datasets\datasets.py,load,4,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
20,F:\projects\stellargraphstellargraph\tests\layer\test_appnp.py,test_APPNP_apply_propagate_model_dense,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
21,F:\projects\stellargraphstellargraph\tests\layer\test_appnp.py,test_APPNP_apply_propagate_model_sparse,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
22,F:\projects\stellargraphstellargraph\tests\mapper\test_directed_node_generator.py,create_simple_graph,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\stephenhkyPyShortTextCategorization\shorttext\classifiers\embed\nnlib\VarNNEmbedVecClassification.py,score,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
1,F:\projects\stephenhkyPyShortTextCategorization\shorttext\data\data_retrieval.py,nihreports,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\streamlitstreamlit\e2e\scripts\st_arrow_table_styling.py,highlight_max,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
1,F:\projects\streamlitstreamlit\e2e\scripts\st_legacy_table_styling.py,highlight_max,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\Sujit-Opykg2vec\pykg2vec\models\pointwise.py,predict_tail_rank,1,pytorch_call_method_misused,is recommended to use self.net()
1,F:\projects\Sujit-Opykg2vec\pykg2vec\models\pointwise.py,predict_head_rank,1,pytorch_call_method_misused,is recommended to use self.net()
2,F:\projects\Sujit-Opykg2vec\pykg2vec\models\pointwise.py,predict_rel_rank,1,pytorch_call_method_misused,is recommended to use self.net()
3,F:\projects\Sujit-Opykg2vec\pykg2vec\models\projection.py,predict_tail_rank,1,pytorch_call_method_misused,is recommended to use self.net()
4,F:\projects\Sujit-Opykg2vec\pykg2vec\models\projection.py,predict_tail_rank,1,pytorch_call_method_misused,is recommended to use self.net()
5,F:\projects\Sujit-Opykg2vec\pykg2vec\models\projection.py,predict_tail_rank,1,pytorch_call_method_misused,is recommended to use self.net()
6,F:\projects\Sujit-Opykg2vec\pykg2vec\models\projection.py,predict_tail_rank,1,pytorch_call_method_misused,is recommended to use self.net()
7,F:\projects\Sujit-Opykg2vec\pykg2vec\models\projection.py,predict_tail_rank,1,pytorch_call_method_misused,is recommended to use self.net()
8,F:\projects\Sujit-Opykg2vec\pykg2vec\models\projection.py,predict_head_rank,1,pytorch_call_method_misused,is recommended to use self.net()
9,F:\projects\Sujit-Opykg2vec\pykg2vec\models\projection.py,predict_head_rank,1,pytorch_call_method_misused,is recommended to use self.net()
10,F:\projects\Sujit-Opykg2vec\pykg2vec\models\projection.py,predict_head_rank,1,pytorch_call_method_misused,is recommended to use self.net()
11,F:\projects\Sujit-Opykg2vec\pykg2vec\models\projection.py,predict_head_rank,1,pytorch_call_method_misused,is recommended to use self.net()
12,F:\projects\Sujit-Opykg2vec\pykg2vec\models\projection.py,predict_head_rank,1,pytorch_call_method_misused,is recommended to use self.net()
13,F:\projects\Sujit-Opykg2vec\pykg2vec\utils\bayesian_optimizer.py,optimize,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
14,F:\projects\Sujit-Opykg2vec\pykg2vec\utils\evaluator.py,append_result,4,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
15,F:\projects\Sujit-Opykg2vec\pykg2vec\utils\evaluator.py,save_test_summary,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
16,F:\projects\Sujit-Opykg2vec\pykg2vec\utils\evaluator.py,display_summary,7,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
17,F:\projects\Sujit-Opykg2vec\pykg2vec\utils\trainer.py,train_model_epoch,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
18,F:\projects\Sujit-Opykg2vec\pykg2vec\utils\trainer.py,save_training_result,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
19,F:\projects\Sujit-Opykg2vec\pykg2vec\utils\visualization.py,plot_train_result,3,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
20,F:\projects\Sujit-Opykg2vec\pykg2vec\utils\visualization.py,plot_test_result,5,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\taehoonleetensornets\tensornets\references\rpn_utils.py,get_anchors,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
0,F:\projects\tensorflowaddons\tensorflow_addons\image\transform_ops.py,flat_transforms_to_matrices,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
1,F:\projects\tensorflowaddons\tensorflow_addons\image\transform_ops.py,matrices_to_flat_transforms,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
2,F:\projects\tensorflowaddons\tensorflow_addons\losses\tests\contrastive_test.py,test_zero_loss,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
3,F:\projects\tensorflowaddons\tensorflow_addons\losses\tests\contrastive_test.py,test_unweighted,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
4,F:\projects\tensorflowaddons\tensorflow_addons\losses\tests\contrastive_test.py,test_sample_weighted,3,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
